-23,200000000000003; 0,000002848035868435805
-23,040000000000003; 0,000005376745502710519
-22,900000000000002; 0,000018460087967663704
-22,740000000000002; 0,00003234001818226204
-22,580000000000002; 0,00009210553176894839
-22,44; 0,0001242097947560012
-22,28; 0,0002434241355236922
-22,12; 0,00034077484777388155
-21,94587755102041; 0,0005179474679231208
-21,82; 0,000934930269415822
-21,64383673469388; 0,0013257113655901081
-21,5; 0,0017650346953636887
-21,36; 0,002662714941782606
-21,200000000000003; 0,0034590834461343534
-21,040000000000003; 0,004016947020824103
-20,880000000000003; 0,0050268821214294445
-20,740000000000002; 0,005623413251903491
-20,580000000000002; 0,006530329048390102
-20,42; 0,007305271542664456
-20,28; 0,0088065376227831
-20,120000000000005; 0,009490142360424725
-19,980000000000004; 0,009851593726503158
-19,82; 0,011020664773064886
-19,660000000000004; 0,011876140440520938
-19,520000000000003; 0,013285460832668496
-19,36; 0,01379146461897362
-19,200000000000003; 0,015428073113327912
-19,04; 0,015428073113327912
-18,900000000000002; 0,01601568264445834
-18,740000000000002; 0,01859861136250325
-18,580000000000002; 0,016625672479242973
-18,44; 0,01601568264445834
-18,28; 0,020042322771635274
-18,120000000000005; 0,02159810182884239
-17,96; 0,017916235122600727
-17,82; 0,019306977288832496
-17,660000000000004; 0,020042322771635274
-17,5; 0,02603660866342386
-17,360000000000003; 0,029126326549087353
-17,200000000000003; 0,03138724856769567
-17,04; 0,02159810182884239
-16,880000000000003; 0,02603660866342386
-16,740000000000002; 0,027028265839051623
-16,580000000000002; 0,03783746898013885
-16,44; 0,07143254178348693
-16,28; 0,017916235122600727
-16,12; 0,05925530975545672
